experiment_uid,material,model_uid,seed,fold,avg_rel_err,95-perc_rel_err,99-perc_rel_err,max_rel_err,start_date,end_date
75010,B,2422efc2,4,1,0.061066143229558646,0.1796668799583035,0.24248254513741044,684129.6229066905,2023-12-03 01:59:03,2023-12-03 17:41:00
75010,B,001e31a0,4,2,0.061066143229558646,0.1796668799583035,0.24248254513741044,684129.6229066905,2023-12-03 01:59:03,2023-12-03 17:41:00
75010,B,bd36908d,4,3,0.061066143229558646,0.1796668799583035,0.24248254513741044,684129.6229066905,2023-12-03 01:59:03,2023-12-03 17:41:00
75010,C,7a9e06f4,0,0,0.030840402646241796,0.08904643035038776,0.15378090398378522,752561.9230033602,2023-12-03 04:26:16,2023-12-03 17:41:00
75010,C,79896c34,0,1,0.030840402646241796,0.08904643035038776,0.15378090398378522,752561.9230033602,2023-12-03 04:26:16,2023-12-03 17:41:00
75010,C,67a0c3fc,0,2,0.030840402646241796,0.08904643035038776,0.15378090398378522,752561.9230033602,2023-12-03 04:26:16,2023-12-03 17:41:00
75010,C,f33a75d3,0,3,0.030840402646241796,0.08904643035038776,0.15378090398378522,752561.9230033602,2023-12-03 04:26:16,2023-12-03 17:41:00
75010,C,f823ad1d,1,0,0.03072901986277891,0.08955188793736835,0.15571362034934916,759281.1730033602,2023-12-03 06:13:43,2023-12-03 17:41:00
75010,C,be876a15,1,1,0.03072901986277891,0.08955188793736835,0.15571362034934916,759281.1730033602,2023-12-03 06:13:43,2023-12-03 17:41:00
75010,C,f35de4a7,1,2,0.03072901986277891,0.08955188793736835,0.15571362034934916,759281.1730033602,2023-12-03 06:13:43,2023-12-03 17:41:00
75010,C,ed61142b,1,3,0.03072901986277891,0.08955188793736835,0.15571362034934916,759281.1730033602,2023-12-03 06:13:43,2023-12-03 17:41:00
75010,C,6599f136,2,0,0.03444314590514776,0.0974801892695081,0.15990800348734358,703253.6730033602,2023-12-03 07:55:57,2023-12-03 17:41:00
75010,C,b398b020,2,1,0.03444314590514776,0.0974801892695081,0.15990800348734358,703253.6730033602,2023-12-03 07:55:57,2023-12-03 17:41:00
75010,C,8b1c31df,2,2,0.03444314590514776,0.0974801892695081,0.15990800348734358,703253.6730033602,2023-12-03 07:55:57,2023-12-03 17:41:00
75010,C,738e8320,2,3,0.03444314590514776,0.0974801892695081,0.15990800348734358,703253.6730033602,2023-12-03 07:55:57,2023-12-03 17:41:00
75010,C,ea243fce,3,0,0.030993083490624882,0.089745442902086,0.15913165923102957,751172.4230033602,2023-12-03 09:40:42,2023-12-03 17:41:00
75010,C,3716231d,3,1,0.030993083490624882,0.089745442902086,0.15913165923102957,751172.4230033602,2023-12-03 09:40:42,2023-12-03 17:41:00
75010,C,56996833,3,2,0.030993083490624882,0.089745442902086,0.15913165923102957,751172.4230033602,2023-12-03 09:40:42,2023-12-03 17:41:00
75010,C,868d6564,3,3,0.030993083490624882,0.089745442902086,0.15913165923102957,751172.4230033602,2023-12-03 09:40:42,2023-12-03 17:41:00
75010,C,2c1f8a57,4,0,0.031268347054218874,0.09153000881839729,0.15856646403768823,684493.4230033602,2023-12-03 11:26:46,2023-12-03 17:41:00
75010,C,be89e353,4,1,0.031268347054218874,0.09153000881839729,0.15856646403768823,684493.4230033602,2023-12-03 11:26:46,2023-12-03 17:41:00
75010,C,4a024f28,4,2,0.031268347054218874,0.09153000881839729,0.15856646403768823,684493.4230033602,2023-12-03 11:26:46,2023-12-03 17:41:00
75010,C,74d48f6b,4,3,0.031268347054218874,0.09153000881839729,0.15856646403768823,684493.4230033602,2023-12-03 11:26:46,2023-12-03 17:41:00
75010,D,1dc3390f,0,0,0.16340738233339022,0.4964457979187336,0.7257782682803504,1156800.3963967701,2023-12-03 13:14:31,2023-12-03 17:41:00
75010,D,c0250dda,0,1,0.16340738233339022,0.4964457979187336,0.7257782682803504,1156800.3963967701,2023-12-03 13:14:31,2023-12-03 17:41:00
75010,D,6da194a8,0,2,0.16340738233339022,0.4964457979187336,0.7257782682803504,1156800.3963967701,2023-12-03 13:14:31,2023-12-03 17:41:00
75010,D,30e81961,0,3,0.16340738233339022,0.4964457979187336,0.7257782682803504,1156800.3963967701,2023-12-03 13:14:31,2023-12-03 17:41:00
75010,D,dfe04acf,1,0,0.164319707424549,0.4957238955358327,0.7369817815320385,1173062.3963967701,2023-12-03 13:26:22,2023-12-03 17:41:00
75010,D,47878c82,1,1,0.164319707424549,0.4957238955358327,0.7369817815320385,1173062.3963967701,2023-12-03 13:26:22,2023-12-03 17:41:00
75010,D,fb484482,1,2,0.164319707424549,0.4957238955358327,0.7369817815320385,1173062.3963967701,2023-12-03 13:26:22,2023-12-03 17:41:00
75010,D,082a2d18,1,3,0.164319707424549,0.4957238955358327,0.7369817815320385,1173062.3963967701,2023-12-03 13:26:22,2023-12-03 17:41:00
75010,D,90d885ee,2,0,0.1615401141732991,0.49394758932034405,0.7616589231821265,1122657.1131253997,2023-12-03 13:38:48,2023-12-03 17:41:00
75010,D,dd2b5f6a,2,1,0.1615401141732991,0.49394758932034405,0.7616589231821265,1122657.1131253997,2023-12-03 13:38:48,2023-12-03 17:41:00
75010,D,40277b4b,2,2,0.1615401141732991,0.49394758932034405,0.7616589231821265,1122657.1131253997,2023-12-03 13:38:48,2023-12-03 17:41:00
75010,D,a25a0d4d,2,3,0.1615401141732991,0.49394758932034405,0.7616589231821265,1122657.1131253997,2023-12-03 13:38:48,2023-12-03 17:41:00
75010,D,4d20cfec,3,0,0.17895539885655007,0.5522143382206709,0.8747920544351255,1068135.14413457,2023-12-03 13:51:01,2023-12-03 17:41:00
75010,D,f585fe54,3,1,0.17895539885655007,0.5522143382206709,0.8747920544351255,1068135.14413457,2023-12-03 13:51:01,2023-12-03 17:41:00
75010,D,d8b79eb5,3,2,0.17895539885655007,0.5522143382206709,0.8747920544351255,1068135.14413457,2023-12-03 13:51:01,2023-12-03 17:41:00
75010,D,ecb282f4,3,3,0.17895539885655007,0.5522143382206709,0.8747920544351255,1068135.14413457,2023-12-03 13:51:01,2023-12-03 17:41:00
75010,D,3ef7e99c,4,0,0.17209351021054356,0.5363159668505086,0.8863569278537823,879319.2015653099,2023-12-03 14:03:18,2023-12-03 17:41:00
75010,D,4ced2a64,4,1,0.17209351021054356,0.5363159668505086,0.8863569278537823,879319.2015653099,2023-12-03 14:03:18,2023-12-03 17:41:00
75010,D,302c0ef9,4,2,0.17209351021054356,0.5363159668505086,0.8863569278537823,879319.2015653099,2023-12-03 14:03:18,2023-12-03 17:41:00
75010,D,e3418111,4,3,0.17209351021054356,0.5363159668505086,0.8863569278537823,879319.2015653099,2023-12-03 14:03:18,2023-12-03 17:41:00
75010,E,dde3cb38,0,0,0.04345005127041852,0.1310640450437201,0.2784515355719908,713350.3846838996,2023-12-03 14:15:14,2023-12-03 17:41:00
75010,E,cfef15ee,0,1,0.04345005127041852,0.1310640450437201,0.2784515355719908,713350.3846838996,2023-12-03 14:15:14,2023-12-03 17:41:00
75010,E,16cb1acb,0,2,0.04345005127041852,0.1310640450437201,0.2784515355719908,713350.3846838996,2023-12-03 14:15:14,2023-12-03 17:41:00
75010,E,bbffcb0d,0,3,0.04345005127041852,0.1310640450437201,0.2784515355719908,713350.3846838996,2023-12-03 14:15:14,2023-12-03 17:41:00
75010,E,e7a22e25,1,0,0.03857339671537274,0.12190141073442809,0.234067669200025,821846.1570749003,2023-12-03 14:55:22,2023-12-03 17:41:00
75010,E,e97c1299,1,1,0.03857339671537274,0.12190141073442809,0.234067669200025,821846.1570749003,2023-12-03 14:55:22,2023-12-03 17:41:00
75010,E,6a2d7c34,1,2,0.03857339671537274,0.12190141073442809,0.234067669200025,821846.1570749003,2023-12-03 14:55:22,2023-12-03 17:41:00
75010,E,26f5eab4,1,3,0.03857339671537274,0.12190141073442809,0.234067669200025,821846.1570749003,2023-12-03 14:55:22,2023-12-03 17:41:00
75010,E,673c4eff,2,0,0.0391861903380501,0.11931547242341964,0.25587648908067284,814151.5578847006,2023-12-03 15:37:05,2023-12-03 17:41:00
75010,E,81221f17,2,1,0.0391861903380501,0.11931547242341964,0.25587648908067284,814151.5578847006,2023-12-03 15:37:05,2023-12-03 17:41:00
75010,E,148c53ca,2,2,0.0391861903380501,0.11931547242341964,0.25587648908067284,814151.5578847006,2023-12-03 15:37:05,2023-12-03 17:41:00
75010,E,90b1b88a,2,3,0.0391861903380501,0.11931547242341964,0.25587648908067284,814151.5578847006,2023-12-03 15:37:05,2023-12-03 17:41:00
75010,E,39438f0e,3,0,0.03792171184991758,0.11886161101033686,0.24614469157249583,853463.5578847006,2023-12-03 16:17:54,2023-12-03 17:41:00
75010,E,73c98758,3,1,0.03792171184991758,0.11886161101033686,0.24614469157249583,853463.5578847006,2023-12-03 16:17:54,2023-12-03 17:41:00
75010,E,fca7cbf7,3,2,0.03792171184991758,0.11886161101033686,0.24614469157249583,853463.5578847006,2023-12-03 16:17:54,2023-12-03 17:41:00
75010,E,8cbfdc0f,3,3,0.03792171184991758,0.11886161101033686,0.24614469157249583,853463.5578847006,2023-12-03 16:17:54,2023-12-03 17:41:00
75010,E,015df754,4,0,0.03741592663369055,0.12177915668236644,0.23381949578263314,753539.1570749003,2023-12-03 16:58:56,2023-12-03 17:41:00
75010,E,056e6a31,4,1,0.03741592663369055,0.12177915668236644,0.23381949578263314,753539.1570749003,2023-12-03 16:58:56,2023-12-03 17:41:00
75010,E,34891ce3,4,2,0.03741592663369055,0.12177915668236644,0.23381949578263314,753539.1570749003,2023-12-03 16:58:56,2023-12-03 17:41:00
75010,E,1675372b,4,3,0.03741592663369055,0.12177915668236644,0.23381949578263314,753539.1570749003,2023-12-03 16:58:56,2023-12-03 17:41:00
14abf,A,dae5358b,0,0,0.020676285767132648,0.05557621634804653,0.07980657155601924,373852.89275960997,2023-12-02 10:47:36,2023-12-04 01:04:01
14abf,A,dc96943e,0,1,0.020676285767132648,0.05557621634804653,0.07980657155601924,373852.89275960997,2023-12-02 10:47:36,2023-12-04 01:04:01
14abf,A,ee4d56ef,0,2,0.020676285767132648,0.05557621634804653,0.07980657155601924,373852.89275960997,2023-12-02 10:47:36,2023-12-04 01:04:01
14abf,A,82bddaf1,0,3,0.020676285767132648,0.05557621634804653,0.07980657155601924,373852.89275960997,2023-12-02 10:47:36,2023-12-04 01:04:01
14abf,A,b3a876f8,1,0,0.022797029688805603,0.05983081954257712,0.08603210142387402,498441.90087372996,2023-12-02 11:48:55,2023-12-04 01:04:01
14abf,A,953a69fa,1,1,0.022797029688805603,0.05983081954257712,0.08603210142387402,498441.90087372996,2023-12-02 11:48:55,2023-12-04 01:04:01
14abf,A,3979871a,1,2,0.022797029688805603,0.05983081954257712,0.08603210142387402,498441.90087372996,2023-12-02 11:48:55,2023-12-04 01:04:01
14abf,A,5c9306f5,1,3,0.022797029688805603,0.05983081954257712,0.08603210142387402,498441.90087372996,2023-12-02 11:48:55,2023-12-04 01:04:01
14abf,A,a04c8872,2,0,0.024685221181285164,0.0644452874304249,0.08980816292188555,517131.9337051697,2023-12-02 12:52:38,2023-12-04 01:04:01
14abf,A,2d04917a,2,1,0.024685221181285164,0.0644452874304249,0.08980816292188555,517131.9337051697,2023-12-02 12:52:38,2023-12-04 01:04:01
14abf,A,d1403e82,2,2,0.024685221181285164,0.0644452874304249,0.08980816292188555,517131.9337051697,2023-12-02 12:52:38,2023-12-04 01:04:01
14abf,A,66aa842f,2,3,0.024685221181285164,0.0644452874304249,0.08980816292188555,517131.9337051697,2023-12-02 12:52:38,2023-12-04 01:04:01
14abf,A,78762fab,3,0,0.02137771625935315,0.05254432671945523,0.08102748565612829,398359.39275960997,2023-12-02 13:56:08,2023-12-04 01:04:01
14abf,A,3df12360,3,1,0.02137771625935315,0.05254432671945523,0.08102748565612829,398359.39275960997,2023-12-02 13:56:08,2023-12-04 01:04:01
14abf,A,81c203ff,3,2,0.02137771625935315,0.05254432671945523,0.08102748565612829,398359.39275960997,2023-12-02 13:56:08,2023-12-04 01:04:01
14abf,A,b9497a6c,3,3,0.02137771625935315,0.05254432671945523,0.08102748565612829,398359.39275960997,2023-12-02 13:56:08,2023-12-04 01:04:01
14abf,A,1b04710b,4,0,0.022888444508046953,0.05862324669533993,0.07901991268367659,414276.4337051697,2023-12-02 14:59:34,2023-12-04 01:04:01
14abf,A,5e527fde,4,1,0.022888444508046953,0.05862324669533993,0.07901991268367659,414276.4337051697,2023-12-02 14:59:34,2023-12-04 01:04:01
14abf,A,c88aab32,4,2,0.022888444508046953,0.05862324669533993,0.07901991268367659,414276.4337051697,2023-12-02 14:59:34,2023-12-04 01:04:01
14abf,A,edb35610,4,3,0.022888444508046953,0.05862324669533993,0.07901991268367659,414276.4337051697,2023-12-02 14:59:34,2023-12-04 01:04:01
14abf,B,00de8f3c,0,0,0.009801476956712126,0.023994957093196448,0.040691422119581794,154647.53801526967,2023-12-02 16:03:03,2023-12-04 01:04:01
14abf,B,69c82375,0,1,0.009801476956712126,0.023994957093196448,0.040691422119581794,154647.53801526967,2023-12-02 16:03:03,2023-12-04 01:04:01
14abf,B,533e1059,0,2,0.009801476956712126,0.023994957093196448,0.040691422119581794,154647.53801526967,2023-12-02 16:03:03,2023-12-04 01:04:01
14abf,B,6c69af41,0,3,0.009801476956712126,0.023994957093196448,0.040691422119581794,154647.53801526967,2023-12-02 16:03:03,2023-12-04 01:04:01
14abf,B,c63b224e,1,0,0.01006016160605507,0.02605327306951737,0.041179096395998316,100001.74422078021,2023-12-02 19:12:44,2023-12-04 01:04:01
14abf,B,0cf78728,1,1,0.01006016160605507,0.02605327306951737,0.041179096395998316,100001.74422078021,2023-12-02 19:12:44,2023-12-04 01:04:01
14abf,B,11e014be,1,2,0.01006016160605507,0.02605327306951737,0.041179096395998316,100001.74422078021,2023-12-02 19:12:44,2023-12-04 01:04:01
14abf,B,4660dd85,1,3,0.01006016160605507,0.02605327306951737,0.041179096395998316,100001.74422078021,2023-12-02 19:12:44,2023-12-04 01:04:01
14abf,B,186c0f71,2,0,0.009085291489916459,0.02364930246081114,0.04403715309297204,124976.46012100019,2023-12-02 22:22:46,2023-12-04 01:04:01
14abf,B,dfbbddf2,2,1,0.009085291489916459,0.02364930246081114,0.04403715309297204,124976.46012100019,2023-12-02 22:22:46,2023-12-04 01:04:01
14abf,B,9ef1969b,2,2,0.009085291489916459,0.02364930246081114,0.04403715309297204,124976.46012100019,2023-12-02 22:22:46,2023-12-04 01:04:01
14abf,B,0e31362f,2,3,0.009085291489916459,0.02364930246081114,0.04403715309297204,124976.46012100019,2023-12-02 22:22:46,2023-12-04 01:04:01
14abf,B,85dfe03f,3,0,0.010194969768245453,0.024390399707804336,0.04267451430500691,116728.03801526967,2023-12-03 01:32:39,2023-12-04 01:04:01
14abf,B,2ba626e2,3,1,0.010194969768245453,0.024390399707804336,0.04267451430500691,116728.03801526967,2023-12-03 01:32:39,2023-12-04 01:04:01
14abf,B,77757752,3,2,0.010194969768245453,0.024390399707804336,0.04267451430500691,116728.03801526967,2023-12-03 01:32:39,2023-12-04 01:04:01
14abf,B,d0844be9,3,3,0.010194969768245453,0.024390399707804336,0.04267451430500691,116728.03801526967,2023-12-03 01:32:39,2023-12-04 01:04:01
14abf,B,7a7270c1,4,0,0.008872615282568833,0.02249383638431313,0.04055880738527548,128635.53801526967,2023-12-03 04:42:44,2023-12-04 01:04:01
14abf,B,31a29d37,4,1,0.008872615282568833,0.02249383638431313,0.04055880738527548,128635.53801526967,2023-12-03 04:42:44,2023-12-04 01:04:01
14abf,B,28f7c249,4,2,0.008872615282568833,0.02249383638431313,0.04055880738527548,128635.53801526967,2023-12-03 04:42:44,2023-12-04 01:04:01
14abf,B,393001ba,4,3,0.008872615282568833,0.02249383638431313,0.04055880738527548,128635.53801526967,2023-12-03 04:42:44,2023-12-04 01:04:01
14abf,C,1358b283,0,0,0.012833383346998137,0.03342820510062935,0.049172451369257304,170991.22475398006,2023-12-03 07:55:07,2023-12-04 01:04:01
14abf,C,05a56836,0,1,0.012833383346998137,0.03342820510062935,0.049172451369257304,170991.22475398006,2023-12-03 07:55:07,2023-12-04 01:04:01
14abf,C,144ab93a,0,2,0.012833383346998137,0.03342820510062935,0.049172451369257304,170991.22475398006,2023-12-03 07:55:07,2023-12-04 01:04:01
14abf,C,b8101aca,0,3,0.012833383346998137,0.03342820510062935,0.049172451369257304,170991.22475398006,2023-12-03 07:55:07,2023-12-04 01:04:01
14abf,C,ea3793e4,1,0,0.012610919276364345,0.0328292174824545,0.050479369001104606,204642.72475398006,2023-12-03 10:13:59,2023-12-04 01:04:01
14abf,C,3d06815e,1,1,0.012610919276364345,0.0328292174824545,0.050479369001104606,204642.72475398006,2023-12-03 10:13:59,2023-12-04 01:04:01
14abf,C,2c1b7f6e,1,2,0.012610919276364345,0.0328292174824545,0.050479369001104606,204642.72475398006,2023-12-03 10:13:59,2023-12-04 01:04:01
14abf,C,937d2842,1,3,0.012610919276364345,0.0328292174824545,0.050479369001104606,204642.72475398006,2023-12-03 10:13:59,2023-12-04 01:04:01
14abf,C,7fbf59be,2,0,0.013052192187485438,0.03346662051747944,0.05108435963371699,206624.97475398006,2023-12-03 12:31:45,2023-12-04 01:04:01
14abf,C,9d683af5,2,1,0.013052192187485438,0.03346662051747944,0.05108435963371699,206624.97475398006,2023-12-03 12:31:45,2023-12-04 01:04:01
14abf,C,a4f0a8c2,2,2,0.013052192187485438,0.03346662051747944,0.05108435963371699,206624.97475398006,2023-12-03 12:31:45,2023-12-04 01:04:01
14abf,C,673bc7dc,2,3,0.013052192187485438,0.03346662051747944,0.05108435963371699,206624.97475398006,2023-12-03 12:31:45,2023-12-04 01:04:01
14abf,C,c77b10a7,3,0,0.012018045601192786,0.031392591298525695,0.045835979619796706,188003.22475398006,2023-12-03 14:49:38,2023-12-04 01:04:01
14abf,C,498e9f45,3,1,0.012018045601192786,0.031392591298525695,0.045835979619796706,188003.22475398006,2023-12-03 14:49:38,2023-12-04 01:04:01
14abf,C,4a95de2a,3,2,0.012018045601192786,0.031392591298525695,0.045835979619796706,188003.22475398006,2023-12-03 14:49:38,2023-12-04 01:04:01
14abf,C,33fcf23e,3,3,0.012018045601192786,0.031392591298525695,0.045835979619796706,188003.22475398006,2023-12-03 14:49:38,2023-12-04 01:04:01
14abf,C,b5e4d397,4,0,0.011691037641568196,0.030956855198316473,0.04873940157716962,168364.97475398006,2023-12-03 17:07:20,2023-12-04 01:04:01
14abf,C,d0d5563b,4,1,0.011691037641568196,0.030956855198316473,0.04873940157716962,168364.97475398006,2023-12-03 17:07:20,2023-12-04 01:04:01
14abf,C,35709dfc,4,2,0.011691037641568196,0.030956855198316473,0.04873940157716962,168364.97475398006,2023-12-03 17:07:20,2023-12-04 01:04:01
14abf,C,ac72dbb4,4,3,0.011691037641568196,0.030956855198316473,0.04873940157716962,168364.97475398006,2023-12-03 17:07:20,2023-12-04 01:04:01
14abf,D,7206a8eb,0,0,0.08065532709135691,0.32213647437976695,0.4840706160581214,639151.1441345699,2023-12-03 19:24:31,2023-12-04 01:04:01
14abf,D,05631bb6,0,1,0.08065532709135691,0.32213647437976695,0.4840706160581214,639151.1441345699,2023-12-03 19:24:31,2023-12-04 01:04:01
14abf,D,5eabd16f,0,2,0.08065532709135691,0.32213647437976695,0.4840706160581214,639151.1441345699,2023-12-03 19:24:31,2023-12-04 01:04:01
14abf,D,fd496bc3,0,3,0.08065532709135691,0.32213647437976695,0.4840706160581214,639151.1441345699,2023-12-03 19:24:31,2023-12-04 01:04:01
14abf,D,31d00f75,1,0,0.0768476975682103,0.33553828203427216,0.5362881359003809,430505.2015653099,2023-12-03 19:39:57,2023-12-04 01:04:01
14abf,D,fa38de53,1,1,0.0768476975682103,0.33553828203427216,0.5362881359003809,430505.2015653099,2023-12-03 19:39:57,2023-12-04 01:04:01
14abf,D,a24b3a96,1,2,0.0768476975682103,0.33553828203427216,0.5362881359003809,430505.2015653099,2023-12-03 19:39:57,2023-12-04 01:04:01
14abf,D,ce392912,1,3,0.0768476975682103,0.33553828203427216,0.5362881359003809,430505.2015653099,2023-12-03 19:39:57,2023-12-04 01:04:01
14abf,D,b086fcdd,2,0,0.07673727208482965,0.313824626395907,0.5071775410950857,651318.997395692,2023-12-03 19:55:28,2023-12-04 01:04:01
14abf,D,e8ebd359,2,1,0.07673727208482965,0.313824626395907,0.5071775410950857,651318.997395692,2023-12-03 19:55:28,2023-12-04 01:04:01
14abf,D,0da3fb94,2,2,0.07673727208482965,0.313824626395907,0.5071775410950857,651318.997395692,2023-12-03 19:55:28,2023-12-04 01:04:01
14abf,D,264f3747,2,3,0.07673727208482965,0.313824626395907,0.5071775410950857,651318.997395692,2023-12-03 19:55:28,2023-12-04 01:04:01
14abf,D,fdd150e7,3,0,0.06944761455962135,0.2786420479987343,0.4268350106750723,671269.81233206,2023-12-03 20:10:59,2023-12-04 01:04:01
14abf,D,43d532cf,3,1,0.06944761455962135,0.2786420479987343,0.4268350106750723,671269.81233206,2023-12-03 20:10:59,2023-12-04 01:04:01
14abf,D,c4e39230,3,2,0.06944761455962135,0.2786420479987343,0.4268350106750723,671269.81233206,2023-12-03 20:10:59,2023-12-04 01:04:01
14abf,D,ef3972e5,3,3,0.06944761455962135,0.2786420479987343,0.4268350106750723,671269.81233206,2023-12-03 20:10:59,2023-12-04 01:04:01
14abf,D,08b7150a,4,0,0.07526638336350501,0.3253107193489153,0.5005582679939912,531755.002604308,2023-12-03 20:26:28,2023-12-04 01:04:01
14abf,D,028eec9a,4,1,0.07526638336350501,0.3253107193489153,0.5005582679939912,531755.002604308,2023-12-03 20:26:28,2023-12-04 01:04:01
14abf,D,3f29576d,4,2,0.07526638336350501,0.3253107193489153,0.5005582679939912,531755.002604308,2023-12-03 20:26:28,2023-12-04 01:04:01
14abf,D,7cc620a4,4,3,0.07526638336350501,0.3253107193489153,0.5005582679939912,531755.002604308,2023-12-03 20:26:28,2023-12-04 01:04:01
14abf,E,a2e23b1d,0,0,0.023964199559810103,0.08096591900765143,0.1356516550973332,458255.61468910053,2023-12-03 20:41:55,2023-12-04 01:04:01
14abf,E,73acd016,0,1,0.023964199559810103,0.08096591900765143,0.1356516550973332,458255.61468910053,2023-12-03 20:41:55,2023-12-04 01:04:01
14abf,E,6413c59e,0,2,0.023964199559810103,0.08096591900765143,0.1356516550973332,458255.61468910053,2023-12-03 20:41:55,2023-12-04 01:04:01
14abf,E,ed20f25f,0,3,0.023964199559810103,0.08096591900765143,0.1356516550973332,458255.61468910053,2023-12-03 20:41:55,2023-12-04 01:04:01
14abf,E,6df68958,1,0,0.024794820634845338,0.0804735755512616,0.1499855610084929,401164.61468910053,2023-12-03 21:34:17,2023-12-04 01:04:01
14abf,E,43bdaae3,1,1,0.024794820634845338,0.0804735755512616,0.1499855610084929,401164.61468910053,2023-12-03 21:34:17,2023-12-04 01:04:01
14abf,E,77b4819f,1,2,0.024794820634845338,0.0804735755512616,0.1499855610084929,401164.61468910053,2023-12-03 21:34:17,2023-12-04 01:04:01
14abf,E,30d1b64b,1,3,0.024794820634845338,0.0804735755512616,0.1499855610084929,401164.61468910053,2023-12-03 21:34:17,2023-12-04 01:04:01
14abf,E,02a6720b,2,0,0.023955897437248092,0.07389733328613175,0.15615193502904223,573743.3143155798,2023-12-03 22:26:32,2023-12-04 01:04:01
14abf,E,ffce5279,2,1,0.023955897437248092,0.07389733328613175,0.15615193502904223,573743.3143155798,2023-12-03 22:26:32,2023-12-04 01:04:01
14abf,E,7d2f3794,2,2,0.023955897437248092,0.07389733328613175,0.15615193502904223,573743.3143155798,2023-12-03 22:26:32,2023-12-04 01:04:01
14abf,E,0379c598,2,3,0.023955897437248092,0.07389733328613175,0.15615193502904223,573743.3143155798,2023-12-03 22:26:32,2023-12-04 01:04:01
14abf,E,32630ed4,3,0,0.023895471749919066,0.07727454465207925,0.15037449907559464,673893.1570749003,2023-12-03 23:18:55,2023-12-04 01:04:01
14abf,E,78a9938c,3,1,0.023895471749919066,0.07727454465207925,0.15037449907559464,673893.1570749003,2023-12-03 23:18:55,2023-12-04 01:04:01
14abf,E,ea7d6802,3,2,0.023895471749919066,0.07727454465207925,0.15037449907559464,673893.1570749003,2023-12-03 23:18:55,2023-12-04 01:04:01
14abf,E,908b1128,3,3,0.023895471749919066,0.07727454465207925,0.15037449907559464,673893.1570749003,2023-12-03 23:18:55,2023-12-04 01:04:01
14abf,E,d10b778b,4,0,0.024249319444544885,0.07546183347519496,0.15499153038053226,311125.6157529298,2023-12-04 00:11:17,2023-12-04 01:04:01
14abf,E,a021773a,4,1,0.024249319444544885,0.07546183347519496,0.15499153038053226,311125.6157529298,2023-12-04 00:11:17,2023-12-04 01:04:01
14abf,E,793fb1ca,4,2,0.024249319444544885,0.07546183347519496,0.15499153038053226,311125.6157529298,2023-12-04 00:11:17,2023-12-04 01:04:01
14abf,E,d0b087a8,4,3,0.024249319444544885,0.07546183347519496,0.15499153038053226,311125.6157529298,2023-12-04 00:11:17,2023-12-04 01:04:01
ea89c,A,f37582f7,0,0,0.024470405228254433,0.0636892799582916,0.09469427976093706,360315.64275960997,2023-12-02 11:01:44,2023-12-04 03:03:25
ea89c,A,ccae0ab3,0,1,0.024470405228254433,0.0636892799582916,0.09469427976093706,360315.64275960997,2023-12-02 11:01:44,2023-12-04 03:03:25
ea89c,A,6cbb2597,0,2,0.024470405228254433,0.0636892799582916,0.09469427976093706,360315.64275960997,2023-12-02 11:01:44,2023-12-04 03:03:25
ea89c,A,d7b979a6,0,3,0.024470405228254433,0.0636892799582916,0.09469427976093706,360315.64275960997,2023-12-02 11:01:44,2023-12-04 03:03:25
ea89c,A,fc70390d,1,0,0.030276246851826574,0.07783833141143356,0.11242115163373267,390910.89275960997,2023-12-02 12:08:21,2023-12-04 03:03:25
ea89c,A,554aba70,1,1,0.030276246851826574,0.07783833141143356,0.11242115163373267,390910.89275960997,2023-12-02 12:08:21,2023-12-04 03:03:25
ea89c,A,c935455c,1,2,0.030276246851826574,0.07783833141143356,0.11242115163373267,390910.89275960997,2023-12-02 12:08:21,2023-12-04 03:03:25
ea89c,A,9ebe0f77,1,3,0.030276246851826574,0.07783833141143356,0.11242115163373267,390910.89275960997,2023-12-02 12:08:21,2023-12-04 03:03:25
ea89c,A,a8825aa9,2,0,0.030809971585004387,0.0772186408706461,0.10740511822500087,413737.4658919899,2023-12-02 13:16:35,2023-12-04 03:03:25
ea89c,A,641d4a9f,2,1,0.030809971585004387,0.0772186408706461,0.10740511822500087,413737.4658919899,2023-12-02 13:16:35,2023-12-04 03:03:25
ea89c,A,7717cc4c,2,2,0.030809971585004387,0.0772186408706461,0.10740511822500087,413737.4658919899,2023-12-02 13:16:35,2023-12-04 03:03:25
ea89c,A,7af243e6,2,3,0.030809971585004387,0.0772186408706461,0.10740511822500087,413737.4658919899,2023-12-02 13:16:35,2023-12-04 03:03:25
ea89c,A,9ea77473,3,0,0.025457267466901277,0.06981348114149938,0.09868764426845969,483695.89275960997,2023-12-02 14:24:25,2023-12-04 03:03:25
ea89c,A,b816a3fa,3,1,0.025457267466901277,0.06981348114149938,0.09868764426845969,483695.89275960997,2023-12-02 14:24:25,2023-12-04 03:03:25
ea89c,A,74f11994,3,2,0.025457267466901277,0.06981348114149938,0.09868764426845969,483695.89275960997,2023-12-02 14:24:25,2023-12-04 03:03:25
ea89c,A,536f3320,3,3,0.025457267466901277,0.06981348114149938,0.09868764426845969,483695.89275960997,2023-12-02 14:24:25,2023-12-04 03:03:25
ea89c,A,22a1768f,4,0,0.026878927562271372,0.06876922245272768,0.10120148901305782,337011.51398401987,2023-12-02 15:32:13,2023-12-04 03:03:25
ea89c,A,97149860,4,1,0.026878927562271372,0.06876922245272768,0.10120148901305782,337011.51398401987,2023-12-02 15:32:13,2023-12-04 03:03:25
