,ASU,KU Leuven,NTUT,Paderborn,PoliTO,Sydney,Tribhuvan,Tsinghua,TUDelft,UTK,XJTU,gmean,std
228,182767.3513022785,131049.1484375,192700.08646377668,183398.078125,181995.7037841797,180711.875,176749.34375,181051.99731028927,185813.19872111143,186469.53125,184751.71875,178054.8317084658,0.09147301460406454
229,6111.742631562604,6953.8740234375,6901.016990671566,6424.25830078125,6565.608913955689,6420.37841796875,7540.619140625,6378.737967722765,6471.7545356246765,6718.173828125,6325.60107421875,6608.982256460041,0.05955317662914907
230,49940.6895292073,36263.4296875,54117.78482672117,50215.0,49921.63483886719,50614.59375,50208.72265625,49166.86942115096,50238.36567866356,51254.58984375,50257.01171875,49071.04219274873,0.09140418638255729
231,273068.83482807217,197736.875,281902.33030368073,265730.3125,264420.4497998047,263931.09375,270893.78125,292511.7695499306,271008.45266779285,272652.90625,269162.0625,264585.93868899543,0.09043443717199667
232,482672.34246786765,348469.34375,505996.69840467913,473566.46875,471933.2270947266,474829.125,484086.625,486810.7266856413,483028.943438029,486478.5,488593.0,469503.8555786878,0.08874717150096925
233,829436.1601285397,683440.8125,854237.5620438062,821206.0,822222.614296875,824053.9375,832934.5625,821840.2490301657,831764.7679750297,835096.5625,818179.1875,814609.4091853661,0.05520294062455354
234,6435.739053791638,6953.8740234375,6763.1750266565405,6429.47509765625,6665.212584686279,6401.10400390625,7090.82666015625,6827.322842487619,6580.738304534285,6746.806640625,6631.27880859375,6680.834379328484,0.03309468149773706
235,421125.61090732034,312325.21875,423716.4887303482,410683.09375,408524.7292480469,405412.03125,417942.84375,412520.3286233216,416715.5290724508,421914.625,418909.34375,405038.76066196035,0.0780745566050626
236,716609.7989820184,552049.1875,724763.1791313939,705042.1875,702734.7612353516,700076.5625,721311.875,708663.7494628594,712377.0808376499,723648.875,716479.75,696716.0207942283,0.07057145206964227
237,6769.785598716154,6953.8740234375,6251.808663246304,6641.1767578125,6922.406251144409,6570.310546875,7469.8017578125,6635.12979914703,6829.432406485329,6944.28173828125,6903.62451171875,6802.199527488482,0.04468460557972846
238,220927.83648953497,189384.9375,220221.56293702955,215802.25,214635.89111328125,214597.484375,218308.515625,216537.1922582327,217168.78091920377,220096.90625,216042.15625,214710.7495483572,0.040687139590194564
239,630680.850942811,506044.3125,639201.2028298699,629353.5,626669.3069458008,617370.875,633879.75,628580.0271993927,633758.6456971463,643224.8125,632425.0625,618893.8973948603,0.061948113951082705
240,585997.5587468134,469889.0625,583174.1164076533,575962.4375,575004.4707568359,563857.625,579337.0625,570351.6082777588,580989.5396973802,585326.75,579840.25,567173.263549618,0.058514164747147296
241,29467.66384200696,27361.236328125,30751.92058612569,29937.68359375,29827.011107330323,29214.7578125,28949.6015625,30577.273227167523,29831.888345796466,30321.8984375,30388.87109375,29679.21764418583,0.032213098884757076
242,78049.75299103059,61599.1796875,78984.47412782091,77118.578125,77000.24693969726,76313.6171875,77419.2421875,78932.28964820602,77332.63915282901,78057.0546875,77456.59375,76043.42507095997,0.06443575450336908
243,340669.47548217967,275810.84375,345842.62098924327,334153.4375,336075.3575720215,333484.96875,333129.65625,328814.2892256853,333693.87001280155,339596.875,336004.0,330127.7450030203,0.05670576969377971
244,888581.8885897375,720211.8125,915050.992911888,901722.3125,900758.4227441406,881598.6875,897639.625,898926.9850965141,898477.9929398336,915369.75,889434.75,880790.640862667,0.06208438188267708
245,7308.310026256576,9790.453125,7948.490596765991,7684.70361328125,7825.396524429321,7621.920898437501,7243.4716796875,8119.402697491387,7661.873483495434,7994.415039062499,7586.43701171875,7865.076897570504,0.08687161021489018
246,79862.0174574205,71330.109375,82476.24770327548,78753.078125,78580.68988723755,77889.53125,77964.6875,86284.62210634255,78486.32625942533,79681.0078125,79019.6953125,79046.68109335536,0.04518827814752288
247,200263.6667589224,171407.375,208721.52895294904,199154.015625,200447.0836193848,198954.40625,198039.21875,212007.11300748933,196867.09440274685,201633.78125,199943.96875,198604.82125251027,0.05132837671194269
248,336053.0771619425,262045.4375,348639.8455097166,328988.25,332338.31264648435,330116.96875,327669.96875,333473.7996385693,325521.5893005402,333747.15625,329822.625,325452.6762233206,0.06787560300740517
249,128271.83809602416,105526.421875,129940.81178885352,124593.890625,124615.57602294922,122846.53125,123101.609375,123225.47455070225,123535.7005973975,125495.4375,124581.3984375,123091.48010084096,0.05098488856417921
250,202975.46706711315,168304.0625,203103.87058810343,196691.5625,197403.9775076294,194505.28125,193886.0,197406.35052985363,194645.89083936217,198192.609375,193358.5,194370.46092772466,0.04790687879732238
251,320931.2804678159,251537.8125,338423.0551384637,320549.96875,320739.879208374,315704.75,315128.40625,322987.1673446174,318196.7861226092,324830.8125,312158.40625,313867.2450425148,0.07001161035984393
252,7259.14607724996,6953.8740234375,7276.573930870629,7283.52783203125,7532.626412734985,7347.18212890625,7684.09521484375,7285.351036301434,7231.805803532557,7590.52001953125,7392.563476562499,7346.376322599788,0.027138733934189325
253,32707.86909690564,15840.0654296875,34874.125142768695,33085.2890625,32684.36797546387,33275.91015625,33557.60546875,33928.409075850024,33217.80506707681,33560.91015625,34086.25,31288.000170635496,0.1681147321307132
254,139850.8145529712,59496.44140625,148004.5482336209,147267.96875,147845.48031982422,146389.84375,144118.78125,150190.46456452124,147189.0832858148,148336.390625,147264.03125,135078.2953061972,0.19040740302433687
255,228832.97847990924,103072.453125,228234.34147852327,229149.03125,229245.00200683597,225264.34375,232611.578125,235952.3302630732,225449.6491237648,231360.65625,226274.046875,213151.93107838478,0.17529117418705
256,34432.555685860316,14288.677734375,34710.33583009393,34043.07421875,34113.890181274415,33220.78515625,33668.99609375,34673.6892053502,33668.525477107534,33758.39453125,34355.71875,31475.01343651658,0.18534538077546397
257,54983.82836806324,21099.837890625,55828.41527043364,54844.5546875,54158.71631286621,54055.67578125,54441.8515625,55722.97993048476,54161.18475984689,54588.8046875,55695.31640625,50282.549716432906,0.19691836364019605
258,85970.06994228302,31792.40625,86728.55023208102,85710.0703125,86068.84046264649,85236.1796875,85677.3046875,88790.2330441242,84717.7803120386,85826.6640625,87556.46875,78744.96233855006,0.2024072873425597
259,956187.3683796756,477847.1875,976410.3055195496,971923.1875,978441.8806933594,961931.9375,963838.625,1001841.9465825916,979026.2616299747,979261.875,956064.1875,911583.2092270289,0.16141648515034163
260,56533.74171839131,27393.67578125,59197.962484340125,56424.43359375,56649.78507766724,55323.56640625,55412.8984375,56781.239545264354,55743.764187488305,56190.69921875,57140.20703125,52927.09593911689,0.16422925613031372
261,21948.683561831534,15962.802734375,23799.414922733893,22477.677734375,22539.80022079468,22061.783203125,21973.21875,24463.302400432847,22097.262853164026,22756.92578125,22931.111328125,21977.273588252203,0.0987949846217446
262,57581.79009618792,32471.99609375,61276.989952903066,57766.13671875,58948.13908081055,56967.67578125,56992.19921875,63199.55599726098,56794.55861426283,57937.1328125,57979.0703125,55461.734405156865,0.14434257790302887
263,144302.41493335096,70901.3828125,151486.37204795392,143670.734375,146286.4128414917,144417.59375,141389.5,153148.28327465255,141919.01054342397,144840.921875,148034.828125,136638.9399947674,0.16477933144880846
264,579865.9761899742,265302.0,605134.7195700657,582961.8125,594415.9971862793,594932.625,582004.625,568423.9121202262,583364.501261898,594270.5,588403.1875,546365.57035197,0.1748755819199168
265,928440.5194169407,423683.8125,940342.9068008197,933073.9375,944000.18,948338.3125,930053.625,889169.3228164144,939556.5642607139,948559.625,938124.9375,869083.099467549,0.1743159836697125
266,22814.308075390774,12984.275390625,26221.945314061384,23344.1484375,23447.036737861632,23357.9375,22860.25390625,23586.4792476512,23190.79611935384,23792.1328125,23759.32421875,22369.96197642069,0.14735058666679265
267,876554.1887414545,404916.75,952013.1882629773,941054.1875,898528.4825170898,919114.625,929849.125,863755.9605512685,928949.959193248,937540.375,893243.75,848480.3117861098,0.1798181455825257
268,83966.8956062575,86703.375,78689.83984727008,79753.234375,68006.11027121544,75474.2890625,75457.9921875,80430.23145950213,80773.57172140329,78827.3515625,79394.59375,78721.38104382536,0.06156007272361596
269,144585.93112462375,172293.546875,140875.13611256797,144423.953125,126323.36306333542,139513.265625,138787.046875,143836.48200329833,146649.5447942446,139552.0625,145866.71875,143523.67439994428,0.07615836591371307
270,9356.27231378248,8252.796875,9772.406500795885,9313.2431640625,7165.194120705128,9582.3115234375,10146.4033203125,9136.767749607112,9432.46094487925,9486.2919921875,9578.03515625,9165.288155150583,0.08913229948163894
271,27915.573132486395,29424.8125,28287.32944590257,27885.783203125,20712.946941554543,27438.3359375,27769.81640625,26897.564388701725,28352.49235612969,28324.76953125,28202.76171875,27281.038818859874,0.0839939729499345
272,52485.91640775074,52460.76953125,53870.92482690102,52122.1484375,38367.04605460167,50360.80859375,50463.30859375,52118.30956382917,52653.243586795645,52304.78125,52706.08203125,50710.7305186505,0.08395512888936593
273,95680.22199099264,94094.96875,91071.22224282924,93998.4453125,69420.80310881138,90708.5390625,92260.8984375,93145.49766599662,94461.38501421126,93172.2578125,95155.3671875,90880.57986605573,0.08102104880413774
274,169159.57677297835,157796.375,167287.87198618226,164252.328125,122532.81881690024,161885.203125,166143.109375,163429.69105811167,166358.39213546182,162620.125,164245.90625,159967.72435276292,0.08072679226825978
275,306632.80634612724,276643.4375,297258.36463210697,298027.3125,229406.03767633435,298894.375,304889.4375,285713.3241284631,303220.61439053214,290877.09375,299908.53125,289284.7940020617,0.07579978960209646
276,140544.33417997416,133352.71875,140250.1223715752,138839.125,100655.22131681442,133720.984375,136732.234375,141355.6299895724,138845.15210734386,139983.21875,137932.3125,134212.50882211604,0.08615984420829029
277,5376.210627436882,6953.8740234375,5517.237077737129,5346.615234375,4102.461330294609,5470.9130859375,6180.42529296875,5730.490637167865,5517.075404406935,5360.81640625,5584.37353515625,5519.309771927872,0.1221883059711371
278,14977.938969493072,14709.59375,15075.966359227636,14827.3388671875,10917.941456660628,14860.046875,15384.9228515625,15405.795173322187,15113.203395067145,15218.560546875,15188.4443359375,14638.875496260565,0.08662190586661865
279,72785.17465127794,65979.171875,72837.52187157374,72536.625,51570.51585704088,70111.4453125,71718.734375,70736.11589515471,73103.3573679668,74201.1640625,72197.2109375,69483.44804097238,0.0920979822942986
280,122639.06272169507,124609.578125,124881.1126162868,122959.3671875,86491.29144072533,117926.828125,122366.0,121939.40809652842,123148.39398099745,125271.0546875,122017.0390625,118913.14304057373,0.09305337772121844
281,221011.74657848824,208835.8125,217631.78366805983,217736.1875,155332.22353219986,209870.359375,219358.671875,212420.2563476429,218471.59126641933,220850.75,217751.78125,209933.19358409458,0.08954499917040132
282,650292.9587077718,612409.1875,646883.1977732246,633231.3125,474396.8297958374,626379.8125,652728.375,626909.7786740934,641247.4258309173,641050.5,629455.0,619225.6914895768,0.08078397800346504
283,1131987.7494580266,1087595.0,1132628.1744738603,1097946.125,848838.3674097061,1044451.4375,1114398.0,1051869.9197060463,1120435.7137812313,1097054.125,1080980.625,1070426.6047806502,0.07451533197539925
284,15632.997442087588,15815.337890625,15043.141673560323,15097.146484375,10973.1827955693,15153.5888671875,15257.5,15116.98481413171,15403.275810231627,15389.5771484375,15339.923828125,14864.999219179817,0.08929164913980622
285,67534.24625783146,61575.71875,68855.44622431126,68608.28125,48095.16627341509,66905.421875,67700.3671875,68322.28892190175,69636.39189643151,70357.4921875,69909.6953125,65802.2554872785,0.09727209573645812
286,573412.4858875315,546519.375,580647.3094100535,564462.0625,405325.8377313614,551113.8125,566392.1875,557109.3456462292,568757.5008538329,575444.9375,558866.3125,547469.8195669573,0.0891703110781621
287,5798.379760495934,6953.87353515625,6170.965722808397,5752.2958984375,4227.697517201304,5838.13427734375,6397.20263671875,5919.159221124152,5943.6885338205775,5644.705078125,6044.72705078125,5843.532261403877,0.11212646376191529
288,9628.742177107817,11107.853515625,9598.591350166975,9291.5517578125,6721.609069518746,9350.59375,10158.6171875,9342.685501477556,9486.40552419846,9260.8759765625,9494.7197265625,9344.956493074833,0.11056714464532044
289,856386.2440840004,851033.9375,898915.4498511454,862408.4375,610656.7937898636,831981.75,861200.3125,863651.3270024686,867266.9446944192,878550.125,841393.4375,834610.1843989933,0.09256512098160002
290,9903.32855569308,9182.1796875,10436.823040634268,9653.1103515625,6902.926533948629,9746.0322265625,10477.4013671875,9592.301860135578,9823.250167108652,9507.283203125,9861.7861328125,9502.60071475261,0.10006305911110086
291,103645.64365621672,108833.421875,109324.7361536833,105900.609375,71561.29668951035,104212.953125,107087.046875,106519.4163482088,107007.02922408452,108026.5703125,107194.203125,102948.28017893231,0.10385711354710982
292,41944.84127653263,37460.52734375,43558.4695262824,41751.23828125,28473.530759513375,42039.953125,42225.64453125,42361.74562419661,42594.14855329304,42088.12109375,42022.3125,40344.582861763345,0.10590940891171882
293,287859.0021648209,292272.1875,298980.30333520327,284461.28125,191027.43046939373,278265.53125,288239.625,290163.54509913624,286778.5366356372,289779.21875,286446.125,277694.58711115,0.10652229031944649
294,453776.415517737,450952.28125,491894.19574888115,458957.8125,305279.3369412422,444223.34375,472147.90625,463864.6249033326,461131.46843233,468623.21875,456054.15625,444915.2361402686,0.10930730066315478
295,736724.334950164,732574.4375,805669.9618769488,762986.9375,511481.5050697327,732322.1875,757495.9375,758819.7075571528,764129.9757111906,776272.9375,766403.5625,732291.0953137864,0.10541728519224541
296,177177.8534213196,172508.171875,182191.7077263818,175056.421875,118100.76754510404,174372.515625,171730.015625,177098.19007716875,176196.78839780448,178137.28125,176395.078125,169787.26074214635,0.10367628284292169
297,1202182.9631939132,1128232.875,1266496.16929876,1216876.5,824548.6908102036,1170754.25,1195839.875,1147952.7611981458,1205483.0255398552,1232025.25,1217116.75,1157713.4212691074,0.1022566311502056
298,16989.775801751108,19801.58203125,19000.464174402005,17353.8046875,11715.920080896469,17520.0,17032.88671875,17037.976577719768,17497.54662393352,17136.54296875,16860.7265625,16960.55228129766,0.1176007483516774
299,43350.19603152777,39720.33203125,44833.06556007455,43382.8828125,29145.432723760605,43917.88671875,44216.6640625,43979.98238559451,43528.834226998326,43415.55859375,42800.484375,41764.19147066172,0.10632845798663663
300,69213.30753551323,67136.3671875,72409.15579293073,68583.03125,46150.09742707014,69449.9609375,69455.796875,66895.78159466785,69177.28918779313,69022.1328125,68074.5546875,66458.36506993219,0.1050268724469272
301,176045.29148586083,169237.65625,179649.14775482783,171803.171875,114905.52534654737,173073.953125,172350.96875,170162.27456804723,173445.16975594123,174482.609375,169462.203125,166634.51562349673,0.10596510987713599
302,280118.77282081515,269021.0,288507.8042154643,275584.46875,184194.06619727612,275745.1875,276815.65625,270113.18914218014,276146.10601370054,281606.71875,268088.15625,266134.9083770881,0.10589375526524707
303,21272.60799553001,24147.953125,19383.74057808069,20867.2890625,18999.939204454426,20281.5859375,22127.57421875,22333.632929441825,21284.051022303443,20168.646484375,20957.1953125,21030.810851446917,0.06858433775494423
304,40725.50716850571,46553.05078125,38465.534315035315,40584.0234375,36175.52329599857,39217.8515625,40032.75,42540.05850035153,40648.67175560534,38891.37109375,39693.68359375,40246.20818107249,0.0648956147393784
305,136433.97744018817,170349.078125,141302.46604850548,139307.3125,125731.37217521667,135212.53125,133333.609375,141327.30085392017,139570.24663405627,132019.21875,137867.75,138934.3210584591,0.08095349148445864
306,237531.49814600777,316144.8125,250422.53669011407,250502.4375,233270.1989889145,238941.421875,249712.984375,248901.90030467056,253357.30784514087,235815.546875,246432.546875,250176.76048970904,0.0903996618846452
307,14312.242566187471,15539.97265625,14467.13908382606,14387.5927734375,12214.708924889565,14210.41796875,14000.087890625,13983.385288946649,14537.008850636208,14204.8701171875,14542.203125,14197.421750368987,0.055246436527520384
308,26267.204491950488,30241.453125,25894.536051360366,26202.591796875,21859.47857737541,25948.947265625,25672.474609375,25088.017610754072,26390.4071634428,25867.318359375,26690.154296875,25946.198503409578,0.07379445653208529
309,47309.76897964797,52007.29296875,47899.86474237975,47415.77734375,38837.51565277576,46840.41015625,45520.0390625,46776.840228126726,47591.4552735564,46615.37890625,48256.0234375,46724.46402468887,0.0664384052761918
310,160527.59828218303,163644.875,158901.75683217068,160004.609375,130750.51280856134,157650.09375,156803.8125,162517.69073767096,160214.4809912079,154322.875,162664.953125,156823.88423098822,0.058297159850983174
311,7339.21610426912,8916.09765625,7599.112476852243,7567.432617187501,6567.32831209898,7492.00341796875,8839.3837890625,7479.347253282581,7687.743058749718,7579.68212890625,7726.149414062499,7683.6145379315485,0.08530882257552082
312,12946.554917442367,14661.96484375,13199.533472727857,13036.427734375,11079.243994057178,12883.5751953125,13156.0966796875,13245.253599052692,13165.778241193717,13072.5927734375,13229.50390625,13037.53199561688,0.06237392301074454
313,71379.61630519321,78293.2265625,73363.42759546249,72166.984375,58152.39677250385,71046.4140625,70894.484375,75535.34037131946,72174.0217045295,71895.609375,71649.71875,71334.36442446864,0.06932542757487914
314,605374.5273504956,626159.9375,613834.2544969176,609236.3125,496718.4211754799,598415.0,612800.375,593664.960602245,612421.4848159078,603749.0625,602239.5625,596684.9180888914,0.057905481090874567
315,12942.16317057822,15240.3271484375,12627.220096905408,12472.04296875,10546.242264956238,12376.1015625,13040.837890625,12439.643108949758,12530.64043622894,12681.9345703125,12711.71484375,12651.082199852433,0.08458667658307062
316,57679.75421891303,60291.76953125,60515.622778923695,59107.15625,47708.17852139473,58028.35546875,59277.91796875,58669.60524890143,59534.1484950693,60741.44921875,59363.0,58150.58958590697,0.06232432965332119
317,7895.09272397135,10718.6484375,8033.960321483056,7736.272460937501,6579.207031019033,7631.95751953125,8633.404296875,7951.606388468876,7791.563745278679,7768.521484375,7808.10302734375,7998.198038197268,0.125073554034088
318,13135.364242837348,15844.8310546875,13245.319907312363,12730.67578125,10669.951313659549,12553.8935546875,12934.4716796875,12773.927033019336,12760.988927701275,12891.1357421875,12754.6533203125,12888.164616565913,0.09150550265574214
319,56021.04242117477,64212.83984375,59689.316941962235,57120.8125,45970.8145660162,56047.53125,56009.39453125,56895.63379050766,57562.93167188596,58713.125,57396.84765625,56716.5599167841,0.07603348112631705
320,95365.90960178284,105403.3515625,99640.93027621627,96985.609375,77328.05421024561,95071.2890625,94336.15625,94151.87452586376,97829.4049754414,99732.25,96911.9140625,95458.65582445354,0.07208072599864687
321,21898.522414903033,24496.21484375,22301.984116058124,21705.5234375,17976.26090236008,21458.310546875,22105.033203125,21184.52261629404,21920.796442844316,22130.0234375,21828.224609375,21677.44452987231,0.06952024351318686
322,56828.11125239275,66887.390625,59143.73986616248,57218.1796875,46108.05627703667,56325.97265625,58076.60546875,55972.593284390416,57705.753148722535,58801.9765625,58267.02734375,57205.867852668016,0.0830820597800668
323,93237.04312996514,112517.8359375,97195.47206242073,94881.625,75942.72304326296,93361.0703125,93466.796875,92960.46814464193,95979.27809012994,97706.296875,95163.1796875,94422.18755870979,0.08796553513275274
324,1204351.8887581504,1258203.75,1262989.8971443912,1217130.75,956340.284049511,1178003.25,1221920.0,1226895.2909149623,1216736.89917438,1225773.375,1193520.875,1193560.1909896694,0.06971345276887073
325,13876.591874417623,15159.16015625,14189.338954650219,13753.42578125,11338.57625387609,13653.064453125,13895.2255859375,13114.023871007706,13818.516498105353,14031.1689453125,14068.076171875,13687.344646127118,0.06767412929999041
326,421468.1577820234,466741.84375,446616.04573017,421414.46875,330398.7734699249,412273.8125,424101.4375,422312.3090375884,422919.25241088535,430378.1875,421269.0,418660.3488702903,0.07941810942220015
327,686588.9094693968,748838.9375,730634.7020172054,695641.0,544136.9196844101,677701.5,696541.8125,667130.384659666,697942.2095412887,706499.25,704998.5,684942.4030438304,0.07648705959198812
328,1108417.9547022919,1232403.25,1155055.3664597548,1135314.25,882555.1922035217,1101947.0,1133382.375,1090965.8541228636,1134454.1684291903,1148165.75,1130498.875,1110644.8199647262,0.07652640593633248
329,59875.27386086759,64342.06640625,61102.54444561658,58332.859375,46766.42294816673,57542.69921875,59295.57421875,58891.41902163864,59068.38213126056,59731.10546875,58203.94140625,58310.589871769,0.0733881346469333
330,14573.300396110668,19530.986328125,15041.058830259033,14773.3798828125,11831.616901680827,14552.0234375,14830.2646484375,14878.460717464635,14937.208662167592,15049.3935546875,15221.912109375,14930.983010377084,0.11741000235022324
331,408066.2835497468,426633.75,409822.0451705476,392780.875,309897.5135672093,388662.8125,394885.375,389465.3689731844,393526.01879891154,401522.1875,394441.9375,390671.46739574894,0.07502886923203252
332,39518.681293815054,45906.08203125,38416.304125243216,40727.71484375,35179.34919714928,41946.421875,40515.2734375,41964.01672186593,40357.91630073297,39313.4609375,39357.671875,40213.21082459032,0.06537464378684411
333,75983.50759922403,86220.7421875,75897.03537400976,78153.9296875,67649.03089046478,79470.3046875,76707.296875,78911.74925018489,78244.23077129491,75479.578125,76482.609375,77087.0553421214,0.05639914673044428
334,134267.84560763475,170374.34375,140751.1949733838,141469.234375,124696.98743343352,143399.359375,139685.765625,143417.1334114546,142498.64342155264,137035.890625,139971.03125,141233.9420540525,0.0774495416209255
335,9519.511769455874,10490.21484375,9267.83404777588,9796.619140625,8873.830877244473,9942.478515625,10170.2333984375,9870.345319398511,9866.141724709363,9500.005859375,10008.7314453125,9745.760064059585,0.04554683421632447
336,190025.48959999607,206264.6875,187380.66644849285,198768.4375,172788.07009696963,202399.03125,203627.46875,191613.1489904468,202035.9513301148,194444.578125,202278.453125,195371.23824042405,0.05000534249000153
337,332476.8702685315,389632.8125,342414.9360664701,358570.25,317800.4336929322,358984.34375,358792.53125,343097.64135685173,362213.9958915116,351385.8125,357656.96875,351652.52759402036,0.05246847699782978
338,24885.018553398688,29864.216796875,24917.437069139727,25411.609375,22307.80988931656,26275.791015625,26081.927734375,25012.499473414384,25914.274232292977,25271.51953125,26042.130859375,25580.402315460826,0.06918784006041194
339,277773.12376879435,279886.75,271216.1670798499,287424.40625,247241.88315868375,292038.40625,287565.8125,272901.2785094892,290371.84398203896,282557.21875,297111.8125,280238.00997656747,0.0486960189948096
340,12641.59252783106,14831.462890625,13390.8641734088,12819.3212890625,11601.56981907785,13011.35546875,13041.1787109375,12883.821711513983,13023.030449347663,12880.4296875,13113.939453125,13002.337679437456,0.057783788587639995
341,406899.16078495514,404288.84375,399339.22200169915,413058.3125,353141.7106246948,418708.875,414842.65625,420107.06873397535,418377.793896193,409180.9375,426833.1875,407242.0412472151,0.04841250098530485
342,35015.760343892565,37852.1796875,35801.97242606543,35472.4609375,30928.321838378903,36130.56640625,35726.74609375,36355.99456455042,35982.56431677027,36351.8046875,36364.09375,35594.74094390808,0.048155154118161216
343,20038.17175995286,24594.51953125,20318.15823361474,19902.916015625,17650.56389093399,20111.27734375,20968.943359375,19894.017356054806,20078.272459186268,20473.015625,20139.33203125,20323.348839738414,0.0796888486254623
344,298521.75111407257,333003.1875,305090.60278617527,302512.1875,249918.9223980904,303362.125,301381.0625,300644.7302703319,303677.71185665386,303394.9375,304035.8125,299908.2237718512,0.0638710789184759
345,509438.383698991,551519.5625,530305.3737655417,521054.28125,430416.4790582656,522560.375,518252.625,530003.3275210876,524348.2335673402,520797.15625,533893.6875,516594.79137889476,0.05953196641996968
346,889444.9238023728,941829.8125,917046.9829446215,906599.3125,756090.4828691481,906310.75,900613.0,915930.1072684941,914608.4171674941,911222.5,915121.6875,896394.0078012171,0.054240728144322674
347,7768.879430565309,11272.767578125,8148.864394534169,7698.986328125,7001.864437796176,7813.77685546875,8258.28125,7909.058122408278,7748.2966326170335,7843.56201171875,7931.11572265625,8070.766437952216,0.13422287428177915
348,12672.50647732604,15999.771484375,12977.126972416405,12311.2314453125,10998.033423088493,12452.98046875,12558.3291015625,12358.16618111136,12339.884113220647,12614.212890625,12618.373046875,12671.491717961015,0.09419486549954693
349,88695.96689480593,103003.96875,93670.14458994083,91231.1015625,77134.33412969112,92031.71875,89397.1484375,89780.43486012406,92252.8359768497,94721.484375,91603.6328125,91039.59517630465,0.06660062063552143
350,451451.4840965719,542936.375,471242.2542348204,462469.25,377878.9742422105,461543.59375,462673.40625,461497.68599066266,465854.7251372736,465964.4375,461235.09375,460856.4384884952,0.08052522655223095
351,1327457.9131349355,1410128.0,1382394.6355792987,1348880.0,1115693.645529747,1343215.25,1345193.875,1333088.8898930408,1359216.391060542,1359214.75,1353097.0,1332161.2681027781,0.05702937265097378
352,7981.447132366015,9402.958984375,8556.474913959622,8045.57080078125,7262.297306358814,8187.11669921875,8893.4580078125,7826.419905954157,8134.953941933222,8214.6748046875,8264.3525390625,8234.812805971475,0.06774248884036084
353,12809.123875956142,15309.3671875,13398.31607899494,12744.7919921875,11335.557787120342,12899.4765625,13349.4765625,12693.064279176104,12806.855863993154,13090.357421875,12918.3740234375,13003.076289956143,0.07128673214395523
354,20737.495458234727,24160.62890625,21682.2833294756,20627.0703125,18147.921599149704,20811.41796875,21201.92578125,20112.208986672205,20694.86433008516,21274.720703125,20993.48046875,20906.880685598462,0.06717176119070556
355,33784.92854911002,43105.953125,35446.08631605479,33879.90234375,29521.39065027237,34143.12109375,34567.5234375,33152.827781951535,33986.22608159589,35054.890625,33800.28515625,34459.303843232745,0.09304954950753071
356,54517.11328006508,67541.171875,57180.94063099118,55160.06640625,47601.03341341019,55558.15234375,55466.13671875,53797.04321096684,55426.87962988118,57294.40625,55158.3828125,55713.58549684755,0.08315485312095898
357,250860.6606177816,288694.1875,267407.1377533541,254528.8125,212674.68479871756,254458.921875,253707.28125,252299.0074344173,256180.2094662584,262654.84375,254750.28125,254704.78619015962,0.06970191245895395
358,412440.0497086687,501239.0625,445803.43273655104,427811.25,352273.0641067028,425688.375,426678.40625,430519.57454161433,430816.57770692447,436945.28125,425111.125,427391.8029447499,0.08000749378267114
359,697321.7359198873,828682.1875,737770.1186272855,726010.25,593674.4083881378,722576.75,725214.6875,739872.0649653438,730536.8186811269,734916.8125,728665.5,722187.4113112568,0.07473682315503109
360,1984003.933724671,2051882.875,2104630.9433138105,2026429.0,1663553.1978797913,2010256.375,1970685.25,1962324.728628068,2033669.8073644452,2054421.375,2020092.625,1985936.9305493098,0.058062406762318226
361,13085.20171090078,15208.130859375,13811.405274789753,13178.166015625,11628.44314791262,13309.0322265625,13592.2041015625,12329.685136172355,13232.447100457459,13643.8076171875,13390.798828125,13282.953761360774,0.06683981641350487
362,34632.65273503276,37656.18359375,35967.131356600126,34391.55078125,30002.47881151736,34546.50390625,34729.859375,33527.372015649446,34512.04770538936,35623.85546875,34630.36328125,34518.073901667296,0.05381802131028359
363,55456.69873216197,64450.1328125,58356.45273520955,55131.296875,47701.70997232199,55444.84765625,55694.25390625,53697.182636308506,55314.19976897214,57183.0859375,54428.859375,55587.579641006145,0.07089501196883109
364,242259.80717070427,273910.875,246454.69028817915,238177.78125,203558.1865656376,239659.109375,239311.46875,231842.93905944287,236809.848702032,246213.953125,239625.640625,239292.23086291176,0.0678032578842145
365,639715.6014052352,723396.6875,671793.497378223,640920.5625,537725.4980349541,640095.3125,645177.3125,606021.2762510731,643297.5941803678,657744.5625,649935.375,639964.5462956261,0.06973766769637468
366,1047266.369937147,1120911.75,1114350.439181491,1055281.375,876226.6941642761,1051921.75,1039311.6875,987001.8656960184,1055856.5934431104,1076636.875,1061189.375,1042131.8629556629,0.06351509784581218
367,57464.73089025102,68421.8203125,60462.610247215205,57887.0234375,50004.06154990196,57936.60546875,58894.0390625,58285.7267829051,57997.343465949765,59681.83203125,56757.15625,58387.60006667746,0.0727160561801491
368,90096.85200791857,103820.796875,96422.28796371656,90449.6015625,77744.33938086034,90867.9609375,90600.8203125,90486.07640421584,91027.20321861196,93017.953125,91275.6640625,91248.14507250059,0.06680130266175695
369,379218.7495606064,425128.8125,395937.6065495586,376636.90625,319600.4039776325,379254.53125,379709.6875,369937.6232754416,377133.60470203415,387471.71875,376511.1875,378014.367389132,0.06527079594496393
